Feature ID,Feature Name,Feature Class,Primary State,Primary County Name,Elevation (Meters),Elevation (Feet),USGS Map Name,Primary Point (Coordinates),Date Created,Date Edited
1907086,Ohme Medical Clinic,Hospital,IA,O'Brien,464,1522,Gaza,POINT (-95.6238987 43.088866),05/07/2001,
1975874,Griffin Nursing Center,Hospital,IA,Marion,269,883,Knoxville,POINT (-93.0918703 41.324441),01/15/2003,
1948662,Howard Residential Care Facility,Hospital,IA,Howard,383,1257,Cresco NW,POINT (-92.1454442 43.3996898),01/31/2002,
1944267,Saint Luke Lutheran Home,Hospital,IA,Clay,414,1358,Spencer,POINT (-95.1266607 43.1252469),10/24/2001,
1949745,Bluffs Urological Associates Center,Hospital,IA,Pottawattamie,328,1076,Council Bluffs North,POINT (-95.8350113 41.2677758),01/31/2002,
1944416,Broadway Vision Clinic,Hospital,IA,Wright,340,1115,Eagle Grove,POINT (-93.9046682 42.6638602),10/24/2001,
1949077,Strawberry Point Lutheran Home,Hospital,IA,Clayton,363,1191,Strawberry Point,POINT (-91.5345902 42.6888733),01/31/2002,
1945442,Parkersburg Chiropractic Clinic,Hospital,IA,Butler,299,981,Parkersburg,POINT (-92.7863078 42.5777575),10/24/2001,
1981136,Fort Madison Community Hospital,Hospital,IA,Lee,170,558,West Point,POINT (-91.38487330000001 40.62574360000001),01/16/2003,01/14/2020
1948555,Eye Care Associates Center,Hospital,IA,Chickasaw,353,1158,New Hampton,POINT (-92.3168435 43.0583078),01/31/2002,
1975451,Iowa Physicians Clinic,Hospital,IA,Wapello,197,646,Ottumwa North,POINT (-92.423241 41.0061256),01/15/2003,
1968338,Glen Haven Home,Hospital,IA,Mills,318,1043,Glenwood,POINT (-95.7405612 41.0527771),01/15/2003,
1975462,Ottumwa Obstetrics and Gynecology Center,Hospital,IA,Wapello,254,833,Ottumwa North,POINT (-92.3896291 41.0291813),01/15/2003,
1906574,Pleasant Acres Care Center,Hospital,IA,Sioux,440,1444,Hull,POINT (-96.1336329 43.1885919),05/07/2001,
1969611,Heffron Chiropractic Clinics,Hospital,IA,Decatur,343,1125,Leon,POINT (-93.7466105 40.7413907),01/15/2003,
1925254,Chiropractic Wellness Center,Hospital,IA,Kossuth,368,1207,Algona,POINT (-94.2352413 43.0694107),06/15/2001,
1976207,Sigourney Care Center,Hospital,IA,Keokuk,242,794,Sigourney,POINT (-92.2046255 41.3333445),01/15/2003,
1907323,Family Medicine Clinic,Hospital,IA,Osceola,470,1542,Sibley East,POINT (-95.7430712 43.4102466),05/07/2001,
1968927,Alegent Health Clinic,Hospital,IA,Adams,368,1207,Corning South,POINT (-94.748585 40.989430500000005),01/15/2003,
1969923,Butler Chiropractic Clinic,Hospital,IA,Warren,293,961,Indianola,POINT (-93.5746603 41.35777050000001),01/15/2003,
1981251,Montrose Health Center,Hospital,IA,Lee,165,541,Nauvoo,POINT (-91.4176539 40.525598),01/16/2003,
1945041,Oelwein Care Center,Hospital,IA,Fayette,326,1070,Oelwein,POINT (-91.90517000000001 42.6685949),10/24/2001,
1906926,Beeck Family Chiropractic Clinic,Hospital,IA,Plymouth,349,1145,Akron,POINT (-96.5594773 42.8288818),05/07/2001,
1982573,Foot Clinic,Hospital,IA,Shelby,402,1319,Harlan,POINT (-95.33833230000002 41.6463775),01/16/2003,
1944718,Koenen and Collins Chiropractic Clinic,Hospital,IA,Franklin,349,1145,Hampton South,POINT (-93.2032567 42.7416399),10/24/2001,
1949076,Strawberry Point Chiropractic Clinic,Hospital,IA,Clayton,368,1207,Strawberry Point,POINT (-91.5334791 42.6852622),01/31/2002,
463563,Decatur County Hospital,Hospital,IA,Decatur,345,1132,Garden Grove SW,POINT (-93.74688760000001 40.7509467),01/01/2000,01/05/2020
1948353,Covenant Family Health Center,Hospital,IA,Bremer,279,915,Waverly,POINT (-92.4679624 42.7263699),01/31/2002,
1941202,Oakwood Care Center,Hospital,IA,Cerro Gordo,380,1247,Clear Lake West,POINT (-93.3918728 43.1435703),10/23/2001,
1906718,Denture Clinic,Hospital,IA,Lyon,451,1480,Larchwood,POINT (-96.434205 43.4535862),05/07/2001,
1970130,Greenfield Manor,Hospital,IA,Adair,411,1348,Greenfield,POINT (-94.4502428 41.3035991),01/15/2003,
1906842,Walton Dental Health Center,Hospital,IA,Plymouth,373,1224,Le Mars,POINT (-96.1689112 42.7944344),05/07/2001,
1981133,Fort Madison Family Physicians Center,Hospital,IA,Lee,165,541,Nauvoo,POINT (-91.3779302 40.6222627),01/16/2003,
1982018,Alegent Health Center,Hospital,IA,Harrison,332,1089,Woodbine,POINT (-95.7044511 41.7366552),01/16/2003,
1906720,Larchwood Medical Clinic,Hospital,IA,Lyon,451,1480,Larchwood,POINT (-96.434205 43.4535862),05/07/2001,
1982944,Wall Lake Chiropractic Center,Hospital,IA,Sac,378,1240,Lake View,POINT (-95.0919358 42.2702619),01/16/2003,
1999918,Regional Medical Center,Hospital,IA,Delaware,296,971,Manchester,POINT (-91.4666831 42.4847263),09/26/2003,01/05/2020
2046799,Silver Pines Assisted Living Center,Hospital,IA,Linn,231,758,Cedar Rapids South,POINT (-91.664623 41.94305820000001),09/22/2004,
1996316,Perry Lutheran Home,Hospital,IA,Dallas,302,991,Perry,POINT (-94.0905125 41.8383186),09/16/2003,
2046283,Child Health Specialty Clinics,Hospital,IA,Scott,206,676,Davenport East,POINT (-90.5945818 41.5444765),09/22/2004,
1995926,Jefferson Healthcare Center,Hospital,IA,Greene,324,1063,Jefferson West,POINT (-94.3755239 42.0019277),09/16/2003,
1983077,Family Eyecare Center,Hospital,IA,Ida,375,1230,Ida Grove,POINT (-95.4702776 42.3455427),01/16/2003,
1996069,Panora Nursing and Rehabilitation Center,Hospital,IA,Guthrie,320,1050,Panora,POINT (-94.3532989 41.6930424),09/16/2003,
2721460,Methodist West Hospital,Hospital,IA,Dallas,297,974,Commerce,POINT (-93.7950806 41.5964455),09/26/2012,09/22/2016
1995657,Anthon Mercy Medical Clinic,Hospital,IA,Woodbury,341,1119,Correctionville,POINT (-95.8647327 42.3883232),09/16/2003,
2048668,Womens Health Center,Hospital,IA,Polk,290,951,Des Moines SW,POINT (-93.7463333 41.5966558),10/04/2004,
1997604,Mercy Family Clinic,Hospital,IA,Hardin,331,1086,Ackley,POINT (-93.0532554 42.5524785),09/16/2003,
1994716,Iowa Heart Center,Hospital,IA,Carroll,389,1276,Carroll East,POINT (-94.8669304 42.0555408),09/16/2003,
2002289,Emma Goldman Clinic for Women,Hospital,IA,Johnson,214,702,Iowa City West,POINT (-91.5335017 41.664183200000004),09/26/2003,
2001648,Clarence Nursing Home,Hospital,IA,Cedar,258,846,Clarence,POINT (-91.0632093 41.886407),09/26/2003,
2000524,Muscatine Health Center,Hospital,IA,Muscatine,197,646,Muscatine,POINT (-91.0543167 41.4333616),09/26/2003,
2001616,Mechanicsville Nursing and Rehabilitation Center,Hospital,IA,Cedar,269,883,Mechanicsville,POINT (-91.25266220000002 41.9083462),09/26/2003,
2000761,Grand Mound Medical Clinic,Hospital,IA,Clinton,219,718,Grand Mound,POINT (-90.6459728 41.8258602),09/26/2003,
1996673,Urology Associates Center,Hospital,IA,Webster,340,1115,Fort Dodge South,POINT (-94.1969062 42.4719145),09/16/2003,
1994976,Saint Francis Nursing Home,Hospital,IA,Des Moines,182,597,Burlington,POINT (-91.1057009 40.80670580000001),09/16/2003,
1994687,Saint Anthony Village Clinic,Hospital,IA,Carroll,358,1175,Coon Rapids South,POINT (-94.6760897 41.8716526),09/16/2003,
1982983,Lake View Family Chiropractic Center,Hospital,IA,Sac,382,1253,Lake View,POINT (-95.053324 42.30665),01/16/2003,
1994727,Carroll Health Center,Hospital,IA,Carroll,397,1302,Carroll East,POINT (-94.8697081 42.0844293),09/16/2003,
2046954,Mercy Care Center at Marion,Hospital,IA,Linn,256,840,Marion,POINT (-91.5710097 42.0380548),09/22/2004,
1997152,McFarland Clinic,Hospital,IA,Marshall,324,1063,State Center,POINT (-93.1660365 42.0124877),09/16/2003,
2002302,Iowa City Veterans Administration Medical Center,Hospital,IA,Johnson,215,705,Iowa City West,POINT (-91.5485461 41.6638184),09/26/2003,01/12/2020
1994714,Midwest Urology Associates Center,Hospital,IA,Carroll,398,1306,Carroll East,POINT (-94.8663747 42.0566519),09/16/2003,
1995125,Great River Eye Care,Hospital,IA,Des Moines,215,705,West Burlington,POINT (-91.1709805 40.8111499),09/16/2003,
2047625,Bishop Drumm Care Center,Hospital,IA,Polk,252,827,Des Moines NW,POINT (-93.7029989 41.6663774),10/04/2004,
1995242,Mercy Pain Management Center,Hospital,IA,Woodbury,362,1188,Sioux City South,POINT (-96.4003069 42.4969386),09/16/2003,
2001746,Monticello Family Medical Associates Center,Hospital,IA,Jones,252,827,Monticello,POINT (-91.1765379 42.2347244),09/26/2003,
1996674,Central Iowa Eyecare Center,Hospital,IA,Webster,340,1115,Fort Dodge North,POINT (-94.182461 42.5083027),09/16/2003,
1995257,Siouxland Orthopaedics and Sports Medicine Clinic,Hospital,IA,Woodbury,390,1280,Sioux City North,POINT (-96.4041958 42.5186052),09/16/2003,
1997074,Wolfe Clinic,Hospital,IA,Marshall,284,932,Marshalltown,POINT (-92.90658850000001 42.0477657),09/16/2003,
2048476,Riverview Care Center Nursing Home,Hospital,IA,Polk,261,856,Des Moines SE,POINT (-93.6088286 41.603878),10/04/2004,
1983385,Grundy Medical Center,Hospital,IA,Grundy,305,1001,Grundy Center,POINT (-92.7613105 42.36109460000001),01/16/2003,
1996681,Rolling Hills Dental Clinic,Hospital,IA,Webster,342,1122,Fort Dodge North,POINT (-94.1774607 42.5324696),09/16/2003,
1996065,Iowa Health Physicians Center,Hospital,IA,Guthrie,321,1053,Panora,POINT (-94.35718780000002 41.6919312),09/16/2003,
2002123,Northern Iowa Urological Associates Center,Hospital,IA,Black Hawk,284,932,Waterloo South,POINT (-92.3571303 42.4660977),09/26/2003,
2046793,Cedar Rapids Family Physicians Center,Hospital,IA,Linn,228,748,Cedar Rapids South,POINT (-91.65767950000001 41.97916750000001),09/22/2004,
1999458,Bonthala Clinic,Hospital,IA,Story,304,997,Nevada,POINT (-93.4510452 42.020543),09/26/2003,
1997337,Montezuma Medical Clinic,Hospital,IA,Poweshiek,289,948,Montezuma,POINT (-92.5274092 41.5855563),09/16/2003,
2001158,Tri State Family Practice Center,Hospital,IA,Dubuque,251,823,Dubuque North,POINT (-90.7195716 42.5061134),09/26/2003,
1999259,Bliss Cancer Center,Hospital,IA,Story,283,928,Ames East,POINT (-93.6116066 42.0324861),09/26/2003,
2047788,Iowa Heart Center,Hospital,IA,Polk,284,932,Commerce,POINT (-93.7746675 41.6047111),10/04/2004,
1995115,ABC Dermatology Center,Hospital,IA,Des Moines,165,541,Burlington,POINT (-91.1018119 40.8100391),09/16/2003,
2046288,Edgerton Womens Health Center,Hospital,IA,Scott,219,718,Davenport East,POINT (-90.5884704 41.5328101),09/22/2004,
1995593,Linden Chiropractic Clinic,Hospital,IA,Woodbury,360,1181,Moville,POINT (-96.0727971 42.4886031),09/16/2003,
2002127,Manor Care Health Services Center,Hospital,IA,Black Hawk,289,948,Waterloo South,POINT (-92.3596304 42.4697087),09/26/2003,
2002477,University of Iowa Health Care Center,Hospital,IA,Johnson,238,781,Iowa City West,POINT (-91.5979498 41.7491805),09/26/2003,
2046028,Cedar Falls Primary Care Center,Hospital,IA,Black Hawk,296,971,Cedar Falls,POINT (-92.466577 42.5305396),09/22/2004,
2048469,Ramsey Home,Hospital,IA,Polk,247,810,Des Moines SE,POINT (-93.5649383 41.6061003),10/04/2004,
1996375,Adel Acres Center,Hospital,IA,Dallas,293,961,Adel,POINT (-94.03328690000001 41.6124881),09/16/2003,
1925563,Central Iowa Eyecare Center,Hospital,IA,Palo Alto,367,1204,West Bend,POINT (-94.4446948 42.9571917),06/15/2001,
1949965,Sidney Chiropractic Clinic,Hospital,IA,Fremont,356,1168,Sidney,POINT (-95.64749590000001 40.7483337),01/31/2002,
1975804,Pella Foot and Ankle Clinic,Hospital,IA,Marion,268,879,Pella,POINT (-92.9210314 41.408331),01/15/2003,
1945422,Family Health Center - Shell Rock,Hospital,IA,Butler,279,915,Shell Rock,POINT (-92.5835219 42.7097023),10/24/2001,
1949729,Broadway Family Dentistry Center,Hospital,IA,Pottawattamie,300,984,Omaha North,POINT (-95.8772347 41.261665),01/31/2002,
1925955,Wood Chiropractic Clinic,Hospital,IA,Hancock,371,1217,Garner,POINT (-93.6021559 43.10273810000001),06/15/2001,
1907603,Spirit Lake Chiropractic Clinic,Hospital,IA,Dickinson,444,1457,Spirit Lake,POINT (-95.0991613 43.4232953),05/07/2001,
1925331,Pocahontas Community Hospital,Hospital,IA,Pocahontas,376,1234,Pocahontas,POINT (-94.6778562 42.7410546),06/15/2001,01/09/2018
1981048,Stockport Medical Clinic,Hospital,IA,Van Buren,230,755,Stockport,POINT (-91.8340575 40.8569709),01/16/2003,
1906453,Valley Manor Nursing Home,Hospital,IA,Sioux,384,1260,Rock Valley,POINT (-96.2841925 43.20331500000001),05/07/2001,
1981677,Burdock Family Chiropractic Center,Hospital,IA,Washington,231,758,Washington,POINT (-91.6923893 41.2980726),01/16/2003,
1906609,Hawarden Family Medical Center,Hospital,IA,Sioux,360,1181,Hawarden South,POINT (-96.4864197 42.996655),05/07/2001,
1949726,Rainbow Dental Center,Hospital,IA,Pottawattamie,305,1001,Council Bluffs North,POINT (-95.8511229 41.2619426),01/31/2002,
1949750,Associate Dentists Center,Hospital,IA,Pottawattamie,299,981,Omaha North,POINT (-95.9041801 41.2516653),01/31/2002,
1925759,Buena Vista Regional Medical Center,Hospital,IA,Buena Vista,434,1424,Storm Lake,POINT (-95.22258720000002 42.644909),06/15/2001,05/24/2017
1949735,Alegent Health Cancer Center,Hospital,IA,Pottawattamie,322,1056,Council Bluffs North,POINT (-95.8400115 41.2680536),01/31/2002,
1948591,Shields Chiropractic Health,Hospital,IA,Chickasaw,298,978,Nashua,POINT (-92.5374068 42.9533091),01/31/2002,
1969485,Creston Vision Clinic,Hospital,IA,Union,398,1306,Creston East,POINT (-94.3635697 41.0583224),01/15/2003,
1970766,A Avenue Chiropractic Clinic,Hospital,IA,Mahaska,257,843,Oskaloosa,POINT (-92.6532484 41.2958392),01/15/2003,
1948395,Bauer Chiropractic Clinic,Hospital,IA,Bremer,323,1060,Sumner,POINT (-92.09711890000001 42.8474801),01/31/2002,
1982576,Harlan Vision Clinic,Hospital,IA,Shelby,381,1250,Harlan,POINT (-95.3249985 41.6469329),01/16/2003,
1968690,Wheat Chiropractic Center,Hospital,IA,Montgomery,344,1129,Red Oak North,POINT (-95.2272131 41.0002708),01/15/2003,
1925359,Rolfe Medical Surgical Clinic,Hospital,IA,Pocahontas,363,1191,Rolfe,POINT (-94.5280316 42.8133056),06/15/2001,
1975469,Family Practice Center,Hospital,IA,Wapello,249,817,Ottumwa North,POINT (-92.4096296 41.0333476),01/15/2003,
1968692,Southwest Foot and Ankle Center,Hospital,IA,Montgomery,318,1043,Red Oak North,POINT (-95.2266578 41.0102707),01/15/2003,
1948875,Good Samaritan Center,Hospital,IA,Allamakee,377,1237,Waukon,POINT (-91.4751394 43.2696986),01/31/2002,
455371,Cherokee Mental Health Institute,Hospital,IA,Cherokee,415,1362,Cherokee North,POINT (-95.5721816 42.7571399),01/01/2000,12/13/2018
1949872,Fremont County Care Facility,Hospital,IA,Fremont,335,1099,Sidney,POINT (-95.6474947 40.6916675),01/31/2002,
1906557,Ireton Medical Clinic,Hospital,IA,Sioux,432,1417,Ireton,POINT (-96.3186362 42.9752656),05/07/2001,
1949206,Central Community Hospital,Hospital,IA,Clayton,239,784,Elkader,POINT (-91.4153449 42.8598746),01/31/2002,12/03/2017
1976069,Bloomfield Dental Association Center,Hospital,IA,Davis,266,873,Bloomfield North,POINT (-92.4224076 40.7505773),01/15/2003,
1969480,Internal Medicine Consultants,Hospital,IA,Union,396,1299,Creston West,POINT (-94.3841263 41.0699889),01/15/2003,
1981431,Park Place Long Term Care Unit,Hospital,IA,Henry,209,686,Mount Pleasant,POINT (-91.5612717 40.963918),01/16/2003,
1968751,Stanton Care Center,Hospital,IA,Montgomery,346,1135,Stanton,POINT (-95.0997088 40.9791578),01/15/2003,
1969241,Winterset Care Center South,Hospital,IA,Madison,334,1096,Winterset,POINT (-94.01467260000001 41.32610150000001),01/15/2003,
1982440,Columbus Junction Medical Clinic,Hospital,IA,Louisa,187,614,Columbus Junction,POINT (-91.3612665 41.2800252),01/16/2003,
1975461,Ottumwa Pediatrics Center,Hospital,IA,Wapello,254,833,Ottumwa North,POINT (-92.3896291 41.0291813),01/15/2003,
1982067,Rainbow Dental Center,Hospital,IA,Harrison,308,1010,Missouri Valley,POINT (-95.8897326 41.55582540000001),01/16/2003,
1982743,Manilla Manor,Hospital,IA,Crawford,408,1339,Manilla,POINT (-95.232218 41.8922095),01/16/2003,
1975794,Whylie Eye Care Center,Hospital,IA,Marion,271,889,Pella,POINT (-92.9168648 41.4074978),01/15/2003,
1948559,New Hampton Nursing and Rehabilitation Center,Hospital,IA,Chickasaw,349,1145,New Hampton,POINT (-92.3043432 43.053308),01/31/2002,
1941020,Womens Health Center,Hospital,IA,Cerro Gordo,349,1145,Mason City,POINT (-93.2174258 43.1485724),10/23/2001,
1944417,Eagle Grove Chiropractic Center,Hospital,IA,Wright,340,1115,Eagle Grove,POINT (-93.9055017 42.6638602),10/24/2001,
1970769,Siesta Park Manor Retirement Home,Hospital,IA,Mahaska,253,830,Oskaloosa,POINT (-92.6610263 41.294728),01/15/2003,
1949205,Elkader Care Center,Hospital,IA,Clayton,231,758,Elkader,POINT (-91.4056937 42.8472073),01/31/2002,
1945490,Dumont Care Center,Hospital,IA,Butler,299,981,Dumont North,POINT (-92.97686290000001 42.7505294),10/24/2001,
1975879,Westridge Manor Nursing Home,Hospital,IA,Marion,276,906,Knoxville,POINT (-93.110204 41.3311073),01/15/2003,
1907491,Turner Clinic,Hospital,IA,Emmet,383,1257,Armstrong,POINT (-94.4805305 43.3988474),05/07/2001,
1926192,Trimark Physicians Group Building,Hospital,IA,Humboldt,352,1155,Bode,POINT (-94.2896879 42.8683035),06/15/2001,
1949099,Monona Dental Services Center,Hospital,IA,Clayton,369,1211,Monona,POINT (-91.3898597 43.0513716),01/31/2002,
1981436,Complete Eye Care Center,Hospital,IA,Henry,223,732,Mount Pleasant,POINT (-91.5562716 40.9672514),01/16/2003,
1948661,Evans Memorial Home,Hospital,IA,Howard,385,1263,Cresco NE,POINT (-92.1140546 43.38441220000001),01/31/2002,
1907046,Wurth Chiropractic Clinic,Hospital,IA,O'Brien,440,1444,Sutherland East,POINT (-95.4994504 42.971088),05/07/2001,
1975466,Albia Road Podiatry Clinic,Hospital,IA,Wapello,200,656,Ottumwa North,POINT (-92.4343524 41.0083477),01/15/2003,
1925382,Trimark Physicians Group Center,Hospital,IA,Pocahontas,375,1230,Fonda,POINT (-94.8463735 42.5805335),06/15/2001,
1970610,Auburn Manor,Hospital,IA,Lucas,317,1040,Chariton,POINT (-93.3063205 41.0180553),01/15/2003,
1948878,Northgate Care Center,Hospital,IA,Allamakee,392,1286,Waukon,POINT (-91.4801396 43.2802539),01/31/2002,
461430,Sartori Memorial Hospital,Hospital,IA,Black Hawk,284,932,Cedar Falls,POINT (-92.4578251 42.5335388),04/30/1979,05/19/2017
1948900,Postville Good Samaritan Center,Hospital,IA,Allamakee,354,1161,Postville,POINT (-91.5587565 43.0822022),01/31/2002,
1925368,Mercy Family Care Center,Hospital,IA,Pocahontas,397,1302,Laurens,POINT (-94.8516518 42.8455287),06/15/2001,
1945541,Allison Chiropractic Office,Hospital,IA,Butler,321,1053,Allison,POINT (-92.7963056 42.7549769),10/24/2001,
1925250,Iowa Eye Institute,Hospital,IA,Kossuth,364,1194,Algona,POINT (-94.2255186 43.0566333),06/15/2001,
1907178,Cherokee Regional Medical Center,Hospital,IA,Cherokee,385,1263,Cherokee North,POINT (-95.5481109 42.7593075),05/07/2001,01/12/2020
1981683,Washington County Hospital and Clinics,Hospital,IA,Washington,231,758,Washington,POINT (-91.6878671 41.28931850000001),01/16/2003,01/12/2020
1970075,Carlisle Family Practice Clinic,Hospital,IA,Warren,245,804,Hartford,POINT (-93.4871578 41.4986013),01/15/2003,
1945037,Mercy Hospital of Franciscan Sisters,Hospital,IA,Fayette,342,1122,Oelwein,POINT (-91.9021539 42.67547630000001),10/24/2001,01/05/2020
1970492,Corydon Dental Clinic,Hospital,IA,Wayne,322,1056,Corydon,POINT (-93.317434 40.7533389),01/15/2003,
460812,Rosewood Manor Nursing Home,Hospital,IA,Emmet,401,1316,Estherville,POINT (-94.8155413 43.4024586),04/30/1979,
1968546,Washington East Chiropractic Center,Hospital,IA,Page,312,1024,Clarinda South,POINT (-95.0327572 40.7388796),01/15/2003,
1925662,Family Optometry Center,Hospital,IA,Winnebago,393,1289,Lake Mills,POINT (-93.5341014 43.4196768),06/15/2001,
1949964,Sidney Dental Clinic,Hospital,IA,Fremont,356,1168,Sidney,POINT (-95.64749590000001 40.7483337),01/31/2002,
1982426,Morning Sun Care Center,Hospital,IA,Louisa,224,735,Morning Sun,POINT (-91.2582067 41.093365),01/16/2003,
1968928,Corning Nursing and Rehabilitation Center,Hospital,IA,Adams,361,1184,Corning South,POINT (-94.7321955 40.9991529),01/15/2003,
1906838,Chiropractic Health Center,Hospital,IA,Plymouth,378,1240,Le Mars,POINT (-96.1602999 42.79249),05/07/2001,
1925926,Family Eye Care Center,Hospital,IA,Hancock,375,1230,Britt,POINT (-93.80216520000002 43.0974621),06/15/2001,
1925253,Good Samaritan Center,Hospital,IA,Kossuth,358,1175,Algona,POINT (-94.2419082 43.0649664),06/15/2001,
1949751,Bethany Lutheran Home,Hospital,IA,Pottawattamie,319,1047,Council Bluffs North,POINT (-95.8364002 41.2783311),01/31/2002,
